PO_ID,Supplier_ID,Product_ID,Order_Date,Delivery_Date,Quantity,Unit_Cost,Total_Cost,Order_Status
147484,1920,5099,2025-11-01,2025-11-21,121,3537.72,428064.12,Pending
147485,1009,5237,2026-04-29,2026-05-25,714,3285.93,2346154.02,Pending
147486,1817,5279,2026-01-22,2026-02-22,310,1457.11,451704.1,Completed
147487,1045,6936,2026-02-11,2026-03-15,308,247.14,76119.12,Cancelled
147488,1027,5256,2026-03-04,2026-03-12,251,2876.92,722106.92,Delayed
147489,1249,6796,2025-12-19,2026-01-27,460,2725.07,1253532.2,Cancelled
147490,1271,5175,2024-09-27,2024-10-03,452,2976.88,1345549.76,Pending
147491,1567,5762,2025-04-11,2025-05-02,498,2885.54,1436998.92,Pending
147492,1495,6472,2026-05-18,2026-06-13,46,2908.34,133783.64,Completed
147493,1190,6031,2025-07-31,2025-08-06,616,629.21,387593.36,Pending
147494,1678,5308,2026-01-19,2026-02-23,444,4172.58,1852625.52,Delayed
147495,1122,6746,2025-10-01,2025-10-07,39,3847.13,150038.07,Completed
147496,1739,5626,2025-03-01,2025-03-23,48,1638.52,78648.96,Cancelled
147497,1122,5691,2025-04-18,2025-05-28,318,141.75,45076.5,Delayed
147498,1647,5791,2025-04-04,2025-04-22,771,2541.09,1959180.39,Delayed
147499,1277,5561,2025-01-06,2025-01-18,654,3122.89,2042370.06,Delayed
147500,1530,6057,2026-03-18,2026-04-07,716,1918.21,1373438.36,Completed
147501,1429,6122,2025-06-26,2025-07-12,165,3215.4,530541.0,Completed
147502,1311,6496,2025-12-13,2026-01-24,698,4298.01,3000010.98,Completed
147503,1131,6595,2026-02-27,2026-04-08,690,1817.14,1253826.6,Delayed
147504,1990,6297,2026-05-25,2026-06-10,102,1799.0,183498.0,Completed
147505,1937,5548,2025-11-16,2025-12-05,173,2326.08,402411.84,Pending
147506,1956,5375,2026-06-05,2026-06-28,550,4427.89,2435339.5,Delayed
147507,1536,6620,2025-12-10,2026-01-07,489,4015.82,1963735.98,Pending
147508,1216,5670,2025-12-30,2026-01-17,417,3280.12,1367810.04,Delayed
147509,1855,6349,2025-08-10,2025-09-05,361,3840.5,1386420.5,Pending
147510,1958,6770,2025-03-29,2025-04-15,563,109.78,61806.14,Pending
147511,1746,5669,2025-11-03,2025-12-07,133,276.02,36710.66,Pending
147512,1581,6284,2026-01-07,2026-02-17,154,1775.82,273476.28,Delayed
147513,1572,5618,2025-11-30,2025-12-13,93,3174.57,295235.01,Cancelled
147514,1017,6873,2024-10-10,2024-10-19,748,3802.03,2843918.44,Cancelled
147515,1817,5777,2025-03-23,2025-04-06,133,3245.65,431671.45,Delayed
147516,1222,5830,2025-12-19,2026-01-03,371,3763.68,1396325.28,Pending
147517,1759,6516,2025-01-31,2025-02-19,199,3044.6,605875.4,Completed
147518,1936,6629,2024-11-06,2024-11-24,470,1398.27,657186.9,Completed
147519,1848,6682,2024-11-02,2024-11-14,566,1960.75,1109784.5,Completed
147520,1392,6979,2025-01-05,2025-01-21,482,928.58,447575.56,Delayed
147521,1199,6020,2025-03-25,2025-03-31,472,1669.33,787923.76,Delayed
147522,1742,6240,2025-07-25,2025-08-17,313,3005.51,940724.63,Pending
147523,1020,5657,2025-11-04,2025-11-16,722,2197.01,1586241.22,Pending
147524,1476,5993,2024-10-21,2024-11-16,66,2861.31,188846.46,Delayed
147525,1279,6302,2026-03-08,2026-04-11,196,975.96,191288.16,Pending
147526,1920,6349,2026-05-11,2026-05-29,717,2318.59,1662429.03,Pending
147527,1677,5267,2025-10-04,2025-10-27,726,3609.13,2620228.38,Cancelled
147528,1992,6698,2026-07-02,2026-07-29,78,2651.74,206835.72,Cancelled
147529,1012,5636,2026-06-12,2026-06-28,710,3776.68,2681442.8,Cancelled
147530,1491,5725,2025-07-26,2025-08-12,78,2029.33,158287.74,Pending
147531,1006,6245,2026-05-18,2026-06-16,55,2012.42,110683.1,Pending
147532,1457,6163,2025-11-14,2025-11-20,497,2793.98,1388608.06,Completed
147533,1797,6158,2024-11-07,2024-11-21,82,3140.73,257539.86,Cancelled
147534,1180,6676,2025-07-06,2025-07-13,571,1039.55,593583.05,Delayed
147535,1800,6491,2025-04-29,2025-06-11,64,4384.5,280608.0,Cancelled
147536,1837,6067,2025-03-22,2025-04-09,635,228.48,145084.8,Cancelled
147537,1436,6397,2025-01-28,2025-02-20,584,580.45,338982.8,Cancelled
147538,1998,5799,2024-10-25,2024-11-15,508,3198.22,1624695.76,Cancelled
147539,1714,6178,2026-03-06,2026-04-11,794,4569.01,3627793.94,Completed
147540,1971,5003,2025-07-09,2025-08-14,137,1817.9,249052.3,Completed
147541,1230,5172,2024-11-22,2025-01-06,733,3780.83,2771348.39,Delayed
147542,1371,5436,2025-07-11,2025-08-23,78,3619.86,282349.08,Completed
147543,1063,5988,2024-11-20,2024-12-17,65,2318.04,150672.6,Pending
147544,1834,5097,2025-10-11,2025-11-20,799,3152.95,2519207.05,Pending
147545,1570,5915,2025-07-29,2025-08-20,781,2109.88,1647816.28,Pending
147546,1351,5118,2024-12-05,2025-01-18,548,322.97,176987.56,Completed
147547,1718,6181,2024-10-08,2024-10-27,402,3992.32,1604912.64,Delayed
147548,1794,5100,2026-06-18,2026-07-01,538,1857.38,999270.44,Pending
147549,1436,6602,2026-06-20,2026-07-21,590,212.21,125203.9,Cancelled
147550,1396,6365,2026-08-02,2026-08-24,534,1431.98,764677.32,Completed
147551,1147,6074,2026-01-03,2026-02-17,116,2062.62,239263.92,Delayed
147552,1227,6587,2024-12-25,2025-01-22,729,598.52,436321.08,Pending
147553,1868,5459,2026-06-26,2026-07-25,525,183.24,96201.0,Pending
147554,1516,6039,2025-07-09,2025-07-14,546,495.88,270750.48,Pending
147555,1858,5013,2025-07-07,2025-07-24,440,1275.12,561052.8,Delayed
147556,1546,5275,2024-10-09,2024-10-25,543,2956.15,1605189.45,Delayed
147557,1225,5082,2025-12-29,2026-01-09,784,1577.26,1236571.84,Pending
147558,1840,5698,2026-05-07,2026-06-21,787,627.25,493645.75,Pending
147559,1367,5443,2026-04-28,2026-05-13,246,2835.92,697636.32,Cancelled
147560,1465,5224,2026-08-15,2026-09-25,230,4459.02,1025574.6,Pending
147561,1161,5377,2026-07-25,2026-08-10,664,2530.05,1679953.2,Delayed
147562,1803,6236,2025-08-06,2025-09-06,34,898.18,30538.12,Pending
147563,1017,5218,2025-04-04,2025-05-16,237,3363.28,797097.36,Pending
147564,1826,5661,2026-06-04,2026-07-17,679,784.41,532614.39,Pending
147565,1613,5126,2026-08-07,2026-09-15,655,4679.72,3065216.6,Pending
147566,1181,6354,2025-08-08,2025-09-09,578,274.87,158874.86,Delayed
147567,1786,5927,2025-08-27,2025-10-09,731,900.88,658543.28,Cancelled
147568,1848,6686,2024-09-23,2024-10-29,206,3222.97,663931.82,Completed
147569,1154,6156,2026-04-10,2026-05-23,797,468.45,373354.65,Completed
147570,1856,6859,2026-04-03,2026-04-26,211,310.73,65564.03,Completed
147571,1459,5193,2025-11-07,2025-12-01,463,1969.63,911938.69,Delayed
147572,1989,6744,2024-10-10,2024-10-22,605,3726.08,2254278.4,Delayed
147573,1763,6958,2026-06-25,2026-08-04,406,2829.12,1148622.72,Completed
147574,1211,6116,2025-12-19,2026-01-20,522,504.3,263244.6,Pending
147575,1348,5195,2025-08-19,2025-09-29,75,1741.63,130622.25,Delayed
147576,1905,6569,2026-01-27,2026-03-07,325,2831.66,920289.5,Cancelled
147577,1265,5169,2026-06-01,2026-07-15,296,3869.94,1145502.24,Completed
147578,1375,6069,2025-03-18,2025-04-30,381,885.29,337295.49,Cancelled
147579,1660,5463,2025-12-14,2026-01-10,680,2368.79,1610777.2,Cancelled
147580,1933,5709,2025-10-24,2025-12-08,310,4870.49,1509851.9,Completed
147581,1757,6417,2026-05-01,2026-05-16,207,3095.55,640778.85,Pending
147582,1280,5158,2024-12-03,2025-01-08,721,4977.93,3589087.53,Cancelled
147583,1091,5952,2024-09-09,2024-09-18,277,3914.93,1084435.61,Completed
147584,1505,6039,2024-09-18,2024-10-08,763,3973.01,3031406.63,Completed
147585,1768,5893,2026-03-08,2026-04-13,178,4004.54,712808.12,Cancelled
147586,1846,6029,2025-11-21,2025-12-26,357,2485.2,887216.4,Cancelled
147587,1206,5203,2024-09-23,2024-10-01,41,4374.15,179340.15,Completed
147588,1323,6922,2026-04-14,2026-05-05,583,2709.87,1579854.21,Pending
147589,1106,6609,2026-05-12,2026-05-21,360,4812.12,1732363.2,Pending
147590,1694,5313,2025-10-20,2025-11-09,231,4270.49,986483.19,Cancelled
147591,1132,6432,2025-06-05,2025-07-05,404,1774.42,716865.68,Pending
147592,1738,5929,2025-12-25,2026-01-14,87,4872.69,423924.03,Delayed
147593,1703,6452,2025-09-22,2025-10-30,464,255.1,118366.4,Completed
147594,1783,6565,2024-09-19,2024-10-13,748,2741.83,2050888.84,Delayed
147595,1251,6518,2026-03-30,2026-04-23,613,2453.84,1504203.92,Delayed
147596,1439,6962,2025-03-14,2025-03-23,93,3479.14,323560.02,Delayed
147597,1120,6815,2024-11-20,2024-12-22,113,3935.82,444747.66,Pending
147598,1971,5042,2025-06-21,2025-08-02,599,1022.98,612765.02,Completed
147599,1002,5057,2025-06-01,2025-07-16,726,1147.66,833201.16,Delayed
147600,1211,6808,2025-09-26,2025-10-03,616,4543.42,2798746.72,Pending
147601,1949,5445,2024-09-30,2024-11-06,293,2668.65,781914.45,Pending
147602,1895,5502,2025-01-15,2025-01-25,113,3217.47,363574.11,Delayed
147603,1539,6419,2024-11-05,2024-11-25,140,994.24,139193.6,Pending
147604,1930,5631,2025-06-22,2025-06-28,76,4053.95,308100.2,Cancelled
147605,1718,6596,2025-02-02,2025-02-20,559,1946.17,1087909.03,Pending
147606,1560,6752,2026-03-04,2026-04-05,734,2787.34,2045907.56,Pending
147607,1746,6841,2025-12-24,2026-01-31,305,2321.88,708173.4,Cancelled
147608,1919,6472,2025-08-18,2025-09-10,208,2490.6,518044.8,Pending
147609,1512,6187,2025-11-07,2025-11-21,405,2554.54,1034588.7,Delayed
147610,1237,6045,2026-08-01,2026-09-12,184,2759.53,507753.52,Pending
147611,1307,6228,2024-10-29,2024-11-26,605,691.42,418309.1,Pending
147612,1780,6124,2024-10-04,2024-11-07,223,3871.05,863244.15,Completed
147613,1465,5021,2024-12-03,2024-12-15,263,3773.58,992451.54,Cancelled
147614,1687,5369,2026-04-20,2026-05-20,545,740.37,403501.65,Delayed
147615,1729,6068,2026-05-15,2026-06-14,734,4818.8,3536999.2,Completed
147616,1151,6600,2025-08-06,2025-08-15,463,4313.1,1996965.3,Cancelled
147617,1421,6038,2024-10-06,2024-10-15,304,736.24,223816.96,Cancelled
147618,1994,5904,2026-04-06,2026-04-29,525,3220.8,1690920.0,Cancelled
147619,1623,5758,2026-04-11,2026-05-15,587,1535.85,901543.95,Cancelled
147620,1547,5793,2025-11-11,2025-11-22,186,1731.54,322066.44,Completed
147621,1308,5296,2026-07-23,2026-08-01,144,3542.95,510184.8,Completed
147622,1160,6716,2024-08-29,2024-09-11,750,1877.59,1408192.5,Cancelled
147623,1822,6085,2026-04-08,2026-04-17,330,1292.39,426488.7,Completed
147624,1082,5930,2025-11-13,2025-11-26,434,1082.51,469809.34,Delayed
147625,1681,5209,2025-03-03,2025-04-10,215,3838.78,825337.7,Pending
147626,1915,6392,2026-02-04,2026-03-16,136,147.34,20038.24,Pending
147627,1962,6989,2026-07-08,2026-08-01,315,3667.74,1155338.1,Cancelled
147628,1130,6836,2025-08-01,2025-08-19,335,3495.64,1171039.4,Pending
147629,1986,6327,2025-03-08,2025-03-17,778,2498.85,1944105.3,Delayed
147630,1872,5315,2025-01-23,2025-01-30,50,501.82,25091.0,Delayed
147631,1091,6941,2026-05-05,2026-05-18,693,1235.7,856340.1,Pending
147632,1754,5917,2025-08-22,2025-09-22,516,2307.44,1190639.04,Delayed
147633,1993,5794,2025-07-08,2025-08-21,745,1167.73,869958.85,Completed
147634,1932,5153,2024-09-29,2024-10-09,678,3477.42,2357690.76,Pending
147635,1734,5450,2025-07-27,2025-08-17,588,2062.77,1212908.76,Cancelled
147636,1599,6539,2024-08-25,2024-10-08,87,1449.94,126144.78,Completed
147637,1278,6522,2024-11-12,2024-11-27,159,1874.16,297991.44,Pending
147638,1975,5081,2026-06-29,2026-07-26,797,3918.32,3122901.04,Delayed
147639,1625,5260,2025-01-21,2025-01-31,633,3769.2,2385903.6,Pending
147640,1150,5569,2025-07-19,2025-08-02,146,1948.73,284514.58,Completed
147641,1638,6572,2024-11-10,2024-12-05,324,2546.36,825020.64,Pending
147642,1160,6585,2024-10-08,2024-10-16,245,4516.13,1106451.85,Pending
147643,1747,6389,2026-03-19,2026-04-22,487,184.05,89632.35,Pending
147644,1693,5155,2025-02-05,2025-03-08,305,2559.47,780638.35,Completed
147645,1727,6250,2025-10-29,2025-12-01,623,4036.66,2514839.18,Delayed
147646,1173,5659,2025-07-30,2025-08-25,187,2586.59,483692.33,Cancelled
147647,1185,6945,2026-02-26,2026-03-08,565,1899.08,1072980.2,Completed
147648,1833,5674,2025-03-07,2025-04-03,357,3685.91,1315869.87,Completed
147649,1769,5041,2025-12-16,2026-01-29,500,3125.73,1562865.0,Delayed
147650,1672,5581,2025-01-13,2025-02-26,76,1565.74,118996.24,Completed
147651,1874,6405,2026-06-19,2026-07-09,603,4370.27,2635272.81,Completed
147652,1640,6150,2026-07-23,2026-08-31,564,2113.81,1192188.84,Pending
147653,1237,5118,2026-07-25,2026-08-30,327,2210.87,722954.49,Cancelled
147654,1462,6253,2025-05-14,2025-06-10,511,76.62,39152.82,Pending
147655,1083,5340,2026-04-23,2026-06-01,215,162.6,34959.0,Pending
147656,1316,6979,2025-06-13,2025-07-27,141,831.14,117190.74,Cancelled
147657,1896,6426,2026-07-15,2026-08-26,322,42.35,13636.7,Cancelled
147658,1685,5646,2026-03-22,2026-05-03,74,2045.34,151355.16,Completed
147659,1340,6716,2026-06-02,2026-06-10,553,4064.34,2247580.02,Cancelled
147660,1605,5796,2026-06-22,2026-07-19,168,532.65,89485.2,Pending
147661,1028,5831,2026-06-26,2026-07-19,549,4385.01,2407370.49,Cancelled
147662,1093,6634,2026-08-08,2026-08-29,217,469.89,101966.13,Delayed
147663,1092,6096,2025-12-28,2026-01-27,174,2943.28,512130.72,Completed
147664,1696,6888,2024-12-24,2025-01-05,284,2357.63,669566.92,Completed
147665,1614,6442,2024-11-29,2024-12-31,335,907.01,303848.35,Completed
147666,1450,6868,2024-12-25,2025-01-01,493,4231.85,2086302.05,Completed
147667,1659,5974,2025-05-27,2025-06-03,450,2317.26,1042767.0,Pending
147668,1231,5426,2025-04-11,2025-05-09,203,2305.1,467935.3,Pending
147669,1369,5438,2025-03-13,2025-04-24,278,792.59,220340.02,Delayed
147670,1590,6861,2026-02-08,2026-02-26,38,3360.95,127716.1,Completed
147671,1092,5041,2025-05-15,2025-06-16,732,3401.14,2489634.48,Completed
147672,1172,5526,2024-11-19,2024-12-14,797,1008.89,804085.33,Completed
147673,1620,6080,2026-02-13,2026-03-18,201,816.86,164188.86,Delayed
147674,1847,5097,2026-06-24,2026-07-30,626,2366.2,1481241.2,Cancelled
147675,1101,6018,2026-02-08,2026-03-01,434,3155.13,1369326.42,Delayed
147676,1665,5738,2026-01-28,2026-03-06,770,570.23,439077.1,Pending
147677,1257,6113,2024-10-08,2024-11-06,513,3929.0,2015577.0,Delayed
147678,1721,6240,2025-11-16,2025-12-29,257,2063.43,530301.51,Delayed
147679,1152,5998,2025-12-25,2026-02-08,305,4258.37,1298802.85,Cancelled
147680,1467,6872,2024-10-27,2024-12-10,674,4647.42,3132361.08,Completed
147681,1937,6990,2024-11-22,2024-12-18,653,2416.43,1577928.79,Cancelled
147682,1231,6981,2025-02-06,2025-02-26,331,1854.7,613905.7,Delayed
147683,1382,5296,2025-04-03,2025-05-02,28,1012.69,28355.32,Delayed
147684,1209,5144,2025-12-12,2025-12-25,638,1651.68,1053771.84,Pending
147685,1193,5615,2025-01-05,2025-01-10,720,470.95,339084.0,Delayed
147686,1931,6600,2026-04-23,2026-05-07,131,389.3,50998.3,Delayed
147687,1471,5539,2026-07-02,2026-08-03,436,1560.27,680277.72,Delayed
147688,1985,5350,2025-09-19,2025-10-18,534,4241.72,2265078.48,Cancelled
147689,1788,5949,2025-08-24,2025-09-29,790,4461.27,3524403.3,Delayed
147690,1972,5398,2025-06-24,2025-08-02,757,3036.77,2298834.89,Pending
147691,1447,5617,2025-11-26,2026-01-10,740,4243.81,3140419.4,Pending
147692,1807,6243,2025-09-01,2025-09-09,320,3869.19,1238140.8,Completed
147693,1090,6120,2024-09-27,2024-10-02,142,3291.52,467395.84,Pending
147694,1081,6622,2026-08-07,2026-09-13,173,3659.95,633171.35,Pending
147695,1075,6522,2025-04-15,2025-05-14,684,4922.57,3367037.88,Delayed
147696,1796,5838,2025-11-04,2025-12-03,317,3473.18,1100998.06,Cancelled
147697,1386,6503,2026-01-15,2026-01-21,650,4781.67,3108085.5,Pending
147698,1031,6018,2025-08-24,2025-09-22,236,465.52,109862.72,Delayed
147699,1400,6237,2026-04-15,2026-05-02,619,1206.33,746718.27,Delayed
147700,1454,6502,2025-10-22,2025-11-26,491,1493.7,733406.7,Pending
147701,1199,6981,2024-11-02,2024-11-30,416,4785.98,1990967.68,Cancelled
147702,1580,6338,2026-04-26,2026-05-28,63,2724.22,171625.86,Completed
147703,1411,6558,2024-08-28,2024-10-06,621,410.07,254653.47,Pending
147704,1251,6951,2025-07-09,2025-07-22,573,4627.58,2651603.34,Completed
147705,1312,5731,2025-11-12,2025-12-27,679,915.59,621685.61,Pending
147706,1230,6205,2026-04-27,2026-05-07,220,4592.26,1010297.2,Pending
147707,1832,5525,2025-02-03,2025-02-16,452,280.34,126713.68,Completed
147708,1362,6016,2025-08-17,2025-08-26,474,4434.23,2101825.02,Cancelled
147709,1724,5705,2026-07-30,2026-08-15,370,4171.51,1543458.7,Pending
147710,1502,5795,2025-09-11,2025-09-28,173,2823.7,488500.1,Pending
147711,1037,5082,2025-04-20,2025-05-22,791,3529.17,2791573.47,Completed
147712,1553,6475,2026-01-16,2026-01-23,641,191.54,122777.14,Completed
147713,1542,5542,2026-06-11,2026-07-10,435,3424.04,1489457.4,Pending
147714,1757,6417,2024-10-12,2024-11-16,435,3327.15,1447310.25,Cancelled
147715,1281,7000,2026-07-02,2026-07-25,538,4208.11,2263963.18,Pending
147716,1120,5590,2024-11-05,2024-12-12,193,2415.67,466224.31,Completed
147717,1706,6808,2025-08-06,2025-09-19,717,3399.57,2437491.69,Completed
147718,1731,5848,2024-12-25,2025-01-31,178,884.11,157371.58,Completed
147719,1996,6707,2025-03-11,2025-04-13,771,3061.42,2360354.82,Delayed
147720,1550,5343,2024-10-16,2024-10-24,326,4100.2,1336665.2,Pending
147721,1587,6998,2025-02-21,2025-03-31,111,4903.76,544317.36,Pending
147722,1710,5844,2024-10-16,2024-10-25,599,2332.79,1397341.21,Delayed
147723,1147,5783,2025-01-14,2025-01-29,578,4674.4,2701803.2,Cancelled
147724,1571,5851,2026-04-10,2026-05-21,422,3065.82,1293776.04,Delayed
147725,1637,5937,2026-07-09,2026-07-22,174,3024.38,526242.12,Cancelled
147726,1419,5701,2025-08-13,2025-08-26,232,3729.05,865139.6,Delayed
147727,1117,5929,2026-01-24,2026-01-31,40,2408.89,96355.6,Completed
147728,1996,5560,2025-03-09,2025-04-22,690,2527.74,1744140.6,Delayed
147729,1377,5985,2025-09-05,2025-10-16,375,4632.04,1737015.0,Completed
147730,1451,6285,2025-06-25,2025-08-01,50,3269.75,163487.5,Completed
147731,1562,6822,2025-10-23,2025-10-30,528,4955.54,2616525.12,Delayed
147732,1992,5968,2025-12-21,2025-12-29,561,3121.29,1751043.69,Cancelled
147733,1115,5251,2025-11-29,2025-12-11,458,1700.2,778691.6,Delayed
147734,1879,5410,2025-08-13,2025-09-02,272,4984.71,1355841.12,Completed
147735,1572,5704,2026-04-14,2026-04-29,787,3961.22,3117480.14,Completed
147736,1791,6233,2024-12-22,2025-02-04,400,4851.03,1940412.0,Pending
147737,1365,5527,2026-03-02,2026-03-27,369,426.89,157522.41,Delayed
147738,1394,6979,2026-02-07,2026-03-07,113,427.95,48358.35,Pending
147739,1086,5375,2025-08-16,2025-09-13,360,1747.64,629150.4,Completed
147740,1969,5364,2025-09-23,2025-11-04,342,170.05,58157.1,Completed
147741,1811,6736,2026-07-15,2026-08-12,725,2413.25,1749606.25,Cancelled
147742,1219,6709,2026-04-27,2026-06-01,495,4351.03,2153759.85,Cancelled
147743,1664,6148,2026-04-01,2026-04-23,547,224.0,122528.0,Cancelled
147744,1630,6984,2024-10-14,2024-11-16,606,4251.71,2576536.26,Completed
147745,1005,5180,2024-12-16,2025-01-16,265,3798.44,1006586.6,Completed
147746,1300,6302,2026-03-15,2026-04-14,272,2343.48,637426.56,Completed
147747,1347,5328,2025-11-07,2025-11-14,98,2463.94,241466.12,Delayed
147748,1065,6140,2026-06-24,2026-07-18,156,4610.78,719281.68,Pending
147749,1526,5765,2025-08-28,2025-09-27,78,3259.14,254212.92,Pending
147750,1911,5330,2024-09-17,2024-10-27,443,2509.52,1111717.36,Cancelled
147751,1130,5181,2025-04-26,2025-05-28,796,4509.23,3589347.08,Pending
147752,1162,5465,2025-07-25,2025-08-12,443,619.47,274425.21,Delayed
147753,1410,5409,2025-02-09,2025-03-24,474,70.6,33464.4,Completed
147754,1852,6588,2025-07-03,2025-08-06,573,395.37,226547.01,Delayed
147755,1565,6217,2025-06-22,2025-07-22,136,782.05,106358.8,Cancelled
147756,1222,5538,2025-03-17,2025-04-17,416,891.92,371038.72,Cancelled
147757,1726,5864,2026-07-15,2026-08-24,386,1291.67,498584.62,Cancelled
147758,1960,5478,2026-05-13,2026-05-18,48,2092.98,100463.04,Cancelled
147759,1552,6137,2025-01-30,2025-03-12,155,579.87,89879.85,Pending
147760,1332,6634,2026-01-07,2026-01-27,452,616.64,278721.28,Delayed
147761,1390,6712,2025-01-14,2025-02-27,671,4906.68,3292382.28,Delayed
147762,1425,6253,2025-01-13,2025-01-24,735,628.09,461646.15,Cancelled
147763,1220,6741,2025-05-30,2025-06-10,519,2279.21,1182909.99,Delayed
147764,1990,5650,2025-11-21,2025-11-30,156,4227.73,659525.88,Cancelled
147765,1751,6175,2026-06-08,2026-07-18,719,1819.26,1308047.94,Delayed
147766,1111,6846,2025-03-06,2025-03-31,209,3178.39,664283.51,Completed
147767,1391,6244,2024-10-12,2024-10-17,414,530.27,219531.78,Pending
147768,1373,6348,2026-07-31,2026-08-26,193,4938.08,953049.44,Cancelled
147769,1919,5176,2026-01-28,2026-02-15,793,3731.01,2958690.93,Pending
147770,1364,6614,2024-10-28,2024-11-15,526,4883.02,2568468.52,Pending
147771,1713,5818,2026-03-27,2026-04-29,403,703.38,283462.14,Cancelled
147772,1902,6196,2024-11-09,2024-12-21,314,4982.04,1564360.56,Completed
147773,1116,5804,2025-01-05,2025-01-23,260,4815.93,1252141.8,Completed
147774,1462,5862,2025-02-07,2025-02-27,269,4475.75,1203976.75,Completed
147775,1224,6657,2026-07-11,2026-07-28,155,4448.81,689565.55,Delayed
147776,1231,6344,2024-08-28,2024-09-23,703,3094.89,2175707.67,Pending
147777,1762,5579,2025-02-15,2025-02-20,197,3707.6,730397.2,Pending
147778,1238,5906,2026-03-29,2026-04-13,338,558.33,188715.54,Completed
147779,1832,6500,2026-03-21,2026-04-03,581,4152.94,2412858.14,Pending
147780,1265,6797,2025-02-24,2025-04-07,184,141.87,26104.08,Delayed
147781,1090,5256,2026-04-02,2026-04-11,485,2145.01,1040329.85,Cancelled
147782,1209,6366,2026-02-11,2026-03-18,571,4043.07,2308592.97,Completed
147783,1537,6988,2025-02-08,2025-03-01,507,4337.14,2198929.98,Cancelled
147784,1344,5473,2026-07-30,2026-08-06,734,1672.75,1227798.5,Delayed
147785,1071,5855,2024-10-24,2024-11-28,740,3336.75,2469195.0,Pending
147786,1937,6104,2025-08-18,2025-09-04,448,825.37,369765.76,Cancelled
147787,1309,5389,2025-08-17,2025-08-27,530,2829.09,1499417.7,Pending
147788,1218,6820,2026-06-22,2026-07-09,145,3480.09,504613.05,Pending
147789,1130,5091,2025-04-03,2025-04-22,472,4647.33,2193539.76,Delayed
147790,1967,5529,2024-09-22,2024-10-27,680,1165.6,792608.0,Pending
147791,1400,5655,2026-04-29,2026-05-28,603,172.42,103969.26,Completed
147792,1511,6767,2025-09-16,2025-10-08,379,2343.62,888231.98,Completed
147793,1672,5425,2025-07-02,2025-07-22,709,780.69,553509.21,Pending
147794,1979,6236,2026-04-15,2026-05-30,575,4041.88,2324081.0,Delayed
147795,1604,5210,2026-08-01,2026-08-28,255,3502.4,893112.0,Delayed
147796,1463,5315,2025-10-24,2025-10-29,706,3639.51,2569494.06,Completed
147797,1427,5819,2025-01-12,2025-01-31,740,4839.96,3581570.4,Pending
147798,1673,6183,2026-01-27,2026-02-02,74,3552.23,262865.02,Completed
147799,1496,5369,2025-04-13,2025-04-28,451,804.53,362843.03,Completed
147800,1721,6597,2025-09-23,2025-10-16,235,774.33,181967.55,Pending
147801,1881,5027,2026-01-30,2026-03-07,796,2247.89,1789320.44,Delayed
147802,1776,6707,2025-07-08,2025-07-14,509,2960.34,1506813.06,Delayed
147803,1338,6675,2026-03-08,2026-04-13,479,4636.02,2220653.58,Delayed
147804,1746,5571,2025-04-11,2025-05-13,659,1238.61,816243.99,Delayed
147805,1557,6216,2024-12-28,2025-01-25,71,1555.63,110449.73,Completed
147806,1981,6096,2025-09-22,2025-10-06,787,1885.27,1483707.49,Completed
147807,1576,6209,2026-04-09,2026-04-29,186,3419.46,636019.56,Pending
147808,1671,6673,2024-12-27,2025-01-24,36,2526.85,90966.6,Completed
147809,1195,6654,2025-05-01,2025-05-18,118,2833.65,334370.7,Cancelled
147810,1116,5467,2025-05-30,2025-06-11,299,1111.15,332233.85,Delayed
147811,1181,5145,2026-08-06,2026-08-17,465,4998.12,2324125.8,Pending
147812,1529,6652,2026-07-28,2026-08-28,94,42.64,4008.16,Pending
147813,1442,6922,2025-12-01,2025-12-19,588,3027.66,1780264.08,Cancelled
147814,1997,5415,2025-04-29,2025-05-07,418,4950.01,2069104.18,Delayed
147815,1792,6662,2024-10-27,2024-11-13,714,3331.24,2378505.36,Completed
147816,1747,6019,2024-08-27,2024-10-07,745,1699.85,1266388.25,Cancelled
147817,1859,5545,2024-11-25,2024-12-08,336,900.18,302460.48,Cancelled
147818,1674,6043,2024-10-10,2024-11-18,179,3136.23,561385.17,Delayed
147819,1715,5906,2025-10-06,2025-10-15,325,4114.72,1337284.0,Pending
147820,1964,5765,2025-08-31,2025-09-21,94,479.96,45116.24,Pending
147821,1247,6400,2025-01-02,2025-01-28,56,243.07,13611.92,Pending
147822,1192,5082,2024-09-04,2024-10-04,775,2028.44,1572041.0,Cancelled
147823,1593,6496,2026-04-29,2026-06-02,605,1117.24,675930.2,Cancelled
147824,1770,6027,2025-11-05,2025-12-02,777,2703.39,2100534.03,Delayed
147825,1508,5840,2025-05-08,2025-05-25,204,3157.3,644089.2,Pending
147826,1526,5140,2025-02-12,2025-02-23,223,659.71,147115.33,Delayed
147827,1636,6913,2026-06-10,2026-06-29,498,1935.65,963953.7,Pending
147828,1117,5222,2025-10-28,2025-11-14,291,4215.68,1226762.88,Cancelled
147829,1416,6618,2024-10-24,2024-11-02,351,4978.3,1747383.3,Cancelled
147830,1998,5554,2025-09-23,2025-10-15,797,3634.22,2896473.34,Delayed
147831,1625,6100,2026-02-09,2026-03-19,523,1069.26,559222.98,Pending
147832,1653,6782,2026-02-28,2026-04-03,244,3008.9,734171.6,Delayed
