Product_ID,Supplier_ID,Product_Name,Category,Unit_Cost,MOQ,Annual_Demand
6581,1026,Fact Product,Raw Material,2739.58,396,4513
6582,1794,Particularly Product,Electronics,2563.65,352,8864
6583,1595,Deal Product,Server,1565.79,273,14981
6584,1695,Performance Product,Packaging,3569.27,75,14931
6585,1491,Dinner Product,Server,3497.25,435,12029
6586,1741,Help Product,Server,3440.51,74,1930
6587,1079,I Product,Server,1026.63,279,1240
6588,1960,View Product,Office Equipment,2308.7,477,9960
6589,1463,Necessary Product,Industrial Parts,1343.61,216,5810
6590,1742,Less Product,Server,550.97,466,10290
6591,1235,Middle Product,Software License,2582.87,286,14646
6592,1540,Religious Product,Raw Material,1142.17,86,10621
6593,1282,Two Product,Raw Material,813.55,139,5988
6594,1224,Security Product,Networking,1944.74,250,10562
6595,1645,Treatment Product,Electronics,3351.42,404,14480
6596,1660,Car Product,Server,587.22,416,373
6597,1870,Technology Product,Furniture,813.43,361,12492
6598,1725,Movie Product,Furniture,4771.35,203,11603
6599,1326,Head Product,Packaging,650.14,325,12105
6600,1536,Conference Product,Raw Material,3830.16,291,12792
6601,1447,Feeling Product,Networking,4761.41,420,1008
6602,1943,Future Product,Laptop,4723.07,464,1091
6603,1548,Leg Product,Laptop,707.05,196,1930
6604,1003,His Product,Raw Material,250.95,219,9126
6605,1203,State Product,Server,4901.14,225,14080
6606,1586,Have Product,Raw Material,927.51,114,12724
6607,1103,Hour Product,Software License,1859.62,405,5694
6608,1475,Record Product,Raw Material,1425.51,333,2818
6609,1992,Chair Product,Office Equipment,3517.9,317,6119
6610,1397,Pattern Product,Furniture,4189.92,394,13327
6611,1332,Read Product,Networking,4457.62,360,12619
6612,1722,Ever Product,Office Equipment,2083.28,31,4532
6613,1480,Tonight Product,Software License,4988.97,418,12826
6614,1439,Single Product,Software License,1065.09,435,12081
6615,1263,Without Product,Industrial Parts,2913.99,425,14271
6616,1097,Stock Product,Furniture,4421.98,89,7004
6617,1747,Special Product,Furniture,1268.27,175,12097
6618,1206,Identify Product,Laptop,2583.19,190,10417
6619,1591,Example Product,Raw Material,4586.82,86,5256
6620,1185,Argue Product,Packaging,659.67,231,10726
6621,1969,Amount Product,Server,4630.67,353,649
6622,1936,Set Product,Laptop,2336.63,379,10583
6623,1568,Hand Product,Furniture,1836.18,110,12287
6624,1468,Rate Product,Industrial Parts,942.56,61,9306
6625,1508,Similar Product,Furniture,3317.49,313,14288
6626,1709,Exactly Product,Software License,918.14,11,6809
6627,1321,The Product,Networking,829.21,189,14411
6628,1028,Foreign Product,Raw Material,1440.73,171,3211
6629,1219,Stand Product,Electronics,4690.22,92,1209
6630,1427,Star Product,Furniture,3449.67,360,6195
6631,1590,Two Product,Electronics,3541.83,103,11614
6632,1192,Dark Product,Furniture,3311.22,387,273
6633,1627,Wrong Product,Software License,1684.59,378,11405
6634,1283,National Product,Industrial Parts,2636.47,28,14951
6635,1923,Staff Product,Office Equipment,923.74,152,14210
6636,1594,Toward Product,Server,2647.02,477,6977
6637,1535,Under Product,Laptop,2858.51,192,9188
6638,1811,First Product,Server,968.96,305,3744
6639,1537,Alone Product,Server,2699.68,247,14222
6640,1438,Personal Product,Raw Material,1114.34,230,14234
6641,1448,Hundred Product,Raw Material,2166.56,96,11799
6642,1517,Law Product,Electronics,1364.49,266,9910
6643,1847,Behind Product,Software License,229.38,347,13923
6644,1205,Gas Product,Raw Material,3457.77,244,8477
6645,1304,Ago Product,Networking,4484.13,250,10365
6646,1035,Challenge Product,Furniture,433.58,39,2670
6647,1498,American Product,Laptop,3130.19,85,5672
6648,1424,Daughter Product,Software License,4149.81,257,3673
6649,1038,Democrat Product,Software License,3966.66,187,1087
6650,1621,Main Product,Laptop,4626.83,133,3242
6651,1425,Political Product,Electronics,3027.75,406,14245
6652,1921,Rest Product,Industrial Parts,2704.24,184,9460
6653,1859,Must Product,Industrial Parts,1031.73,408,4807
6654,1101,Floor Product,Networking,4262.28,359,168
6655,1517,Population Product,Software License,2234.36,150,5401
6656,1076,Black Product,Laptop,4954.81,404,4226
6657,1540,Fast Product,Software License,889.25,140,3327
6658,1201,Rule Product,Electronics,2021.4,174,11141
6659,1579,Some Product,Furniture,4341.51,193,9506
6660,1965,Too Product,Software License,401.53,319,1192
6661,1119,Own Product,Software License,981.39,34,12552
6662,1886,Think Product,Electronics,216.46,246,11122
6663,1992,Sport Product,Packaging,3412.69,84,4011
6664,1111,Dark Product,Software License,764.69,454,11676
6665,1516,Quite Product,Industrial Parts,2098.51,359,1358
6666,1031,Establish Product,Networking,4387.34,246,1126
6667,1173,Answer Product,Industrial Parts,147.93,200,7469
6668,1284,Animal Product,Packaging,108.41,81,7904
6669,1847,Much Product,Electronics,401.22,82,13026
6670,1983,Outside Product,Raw Material,1550.96,234,12637
6671,1628,Each Product,Electronics,1231.45,76,4529
6672,1202,Computer Product,Laptop,1361.33,314,6869
6673,1019,Fish Product,Office Equipment,2391.01,483,6479
6674,1987,Truth Product,Electronics,36.54,406,525
6675,1659,Mean Product,Electronics,848.27,75,11013
6676,1874,Matter Product,Furniture,2823.46,32,13966
6677,1191,Anything Product,Laptop,2438.6,213,7359
6678,1850,Hair Product,Furniture,3833.38,362,6297
6679,1112,Suggest Product,Office Equipment,3435.81,438,10808
6680,1644,Apply Product,Laptop,260.99,398,7840
6681,1643,Peace Product,Electronics,4277.64,93,1258
6682,1225,Kitchen Product,Industrial Parts,4014.28,472,6388
6683,1506,Travel Product,Raw Material,4511.71,67,3731
6684,1699,Throughout Product,Office Equipment,4737.2,38,11930
6685,1471,One Product,Industrial Parts,681.16,385,10467
6686,1024,Step Product,Electronics,666.54,143,13421
6687,1865,The Product,Electronics,2390.06,187,2212
6688,1177,Commercial Product,Server,1780.48,273,8945
6689,1853,Describe Product,Raw Material,4941.64,378,7903
6690,1068,Activity Product,Laptop,2134.57,42,3390
6691,1728,Including Product,Furniture,2288.97,178,7485
6692,1677,Arm Product,Office Equipment,2261.59,123,4853
6693,1421,Campaign Product,Office Equipment,625.73,119,11690
6694,1366,Memory Product,Packaging,1191.43,388,5899
6695,1170,Image Product,Networking,4442.17,364,309
6696,1215,Defense Product,Raw Material,4584.04,395,1867
6697,1929,Condition Product,Electronics,1276.61,431,2974
6698,1790,Wait Product,Office Equipment,2359.9,40,3324
6699,1266,Prepare Product,Networking,4142.66,388,8149
6700,1232,Early Product,Networking,1278.84,143,9321
6701,1755,Father Product,Office Equipment,503.33,268,9318
6702,1457,Drug Product,Networking,4244.92,293,2856
6703,1938,Where Product,Networking,3330.27,263,7083
6704,1828,Head Product,Networking,266.36,388,6189
6705,1753,Town Product,Office Equipment,3877.67,155,14168
6706,1325,Major Product,Packaging,1794.84,316,4345
6707,1083,Cell Product,Industrial Parts,3695.61,258,4176
6708,1700,Pass Product,Electronics,2474.51,191,14417
6709,1674,Receive Product,Software License,4368.19,394,9432
6710,1634,Whom Product,Networking,34.92,94,2370
6711,1905,Stage Product,Packaging,367.75,449,7635
6712,1850,Money Product,Server,3805.25,359,14982
6713,1580,Kitchen Product,Industrial Parts,2552.32,26,774
6714,1007,During Product,Office Equipment,1942.6,292,4983
6715,1017,Candidate Product,Laptop,3710.92,286,6918
6716,1531,Choice Product,Office Equipment,4253.22,300,10082
6717,1760,Able Product,Industrial Parts,2523.63,473,8494
6718,1603,East Product,Office Equipment,383.89,330,10043
6719,1594,Seven Product,Packaging,3717.82,422,8551
6720,1759,Understand Product,Packaging,3347.77,37,14187
6721,1520,Weight Product,Networking,2531.56,222,14993
6722,1092,Board Product,Server,654.97,455,9730
6723,1371,Example Product,Packaging,4689.16,92,3931
6724,1367,Marriage Product,Raw Material,3423.66,127,7016
6725,1879,Order Product,Electronics,99.48,414,8244
6726,1225,Throughout Product,Office Equipment,891.65,295,2932
6727,1641,Nearly Product,Industrial Parts,1195.09,495,764
6728,1609,Director Product,Laptop,721.63,315,7430
6729,1712,Source Product,Electronics,2391.77,404,13495
6730,1664,Left Product,Networking,250.46,355,10210
6731,1314,The Product,Industrial Parts,4783.23,356,4835
6732,1877,Teach Product,Laptop,3736.83,212,9945
6733,1501,Why Product,Laptop,2071.2,123,3995
6734,1014,Yourself Product,Networking,3256.64,42,5302
6735,1768,Miss Product,Software License,4605.6,352,12851
6736,1857,More Product,Industrial Parts,1209.81,257,5427
6737,1648,Ten Product,Packaging,3966.62,430,7290
6738,1888,Exactly Product,Furniture,1480.62,255,5024
6739,1960,Such Product,Raw Material,3061.44,178,6694
6740,1438,Rest Product,Server,4980.18,140,10861
6741,1842,Apply Product,Electronics,746.94,383,1405
6742,1013,Public Product,Electronics,2761.82,404,5053
6743,1336,Leave Product,Raw Material,1836.64,84,2428
6744,1744,Mind Product,Furniture,1852.3,444,2140
6745,1435,Mouth Product,Raw Material,2890.48,251,12887
6746,1411,Cell Product,Packaging,856.46,222,8174
6747,1244,Senior Product,Furniture,306.6,253,879
6748,1182,Audience Product,Raw Material,1724.77,487,10540
6749,1210,Sister Product,Packaging,2806.89,314,14910
6750,1924,Recent Product,Networking,4966.03,25,8767
6751,1409,Standard Product,Industrial Parts,4759.31,416,9221
6752,1989,Spend Product,Software License,4864.98,198,13235
6753,1817,Clear Product,Electronics,1766.92,487,852
6754,1753,Dog Product,Software License,3872.88,348,2665
6755,1795,Meeting Product,Furniture,4650.0,235,5283
6756,1146,Major Product,Packaging,2497.08,222,13379
6757,1788,Ahead Product,Laptop,1054.4,346,8856
6758,1659,Appear Product,Packaging,3525.88,279,9439
6759,1884,However Product,Electronics,1393.0,436,9435
6760,1025,Always Product,Electronics,1383.55,253,5771
6761,1556,Possible Product,Office Equipment,221.51,114,11963
6762,1449,Field Product,Software License,4862.36,310,6149
6763,1358,Best Product,Electronics,2985.95,437,8686
6764,1239,Us Product,Server,1090.87,490,12238
6765,1345,Together Product,Laptop,3442.64,309,13127
6766,1107,Thought Product,Packaging,3996.79,441,824
6767,1068,Dinner Product,Server,4610.5,391,6511
6768,1231,Likely Product,Electronics,196.25,398,13808
6769,1233,Ever Product,Furniture,1481.5,487,4446
6770,1462,Term Product,Server,581.59,461,13196
6771,1866,Deal Product,Electronics,1095.78,309,1048
6772,1833,Pressure Product,Raw Material,4830.08,361,5017
6773,1295,Treatment Product,Raw Material,308.23,450,8203
6774,1596,Morning Product,Office Equipment,555.96,216,13634
6775,1268,Turn Product,Raw Material,3870.11,348,7081
6776,1160,Inside Product,Industrial Parts,4318.82,77,5931
6777,1922,Record Product,Networking,785.76,200,14745
6778,1895,Product Product,Software License,1421.93,342,10733
6779,1241,Material Product,Electronics,1891.3,166,7983
6780,1711,Song Product,Packaging,3280.69,251,4040
6781,1856,Arm Product,Server,2988.87,348,8468
6782,1705,Physical Product,Electronics,2857.0,494,10579
6783,1620,Subject Product,Furniture,3408.05,35,5484
6784,1254,Spring Product,Software License,3652.41,321,2725
6785,1475,Approach Product,Office Equipment,1689.44,446,9421
6786,1133,Someone Product,Industrial Parts,4729.83,37,8440
6787,1287,Box Product,Raw Material,3204.45,431,2431
6788,1930,Follow Product,Electronics,1018.94,310,8023
6789,1745,Able Product,Electronics,1934.96,264,1791
6790,1314,Term Product,Raw Material,2196.28,419,6410
6791,1988,Coach Product,Software License,995.69,37,8284
6792,1180,Beat Product,Electronics,1995.85,400,6936
6793,1651,Past Product,Office Equipment,1189.24,128,12960
6794,1842,Once Product,Furniture,3438.85,215,7004
6795,1490,Go Product,Office Equipment,4986.58,80,8003
6796,1417,Act Product,Electronics,4004.63,99,9155
6797,1439,Development Product,Packaging,2736.15,478,14118
6798,1992,That Product,Networking,455.96,393,12212
6799,1997,Experience Product,Office Equipment,2831.57,156,2079
6800,1397,Collection Product,Raw Material,2390.03,375,7894
6801,1572,Process Product,Industrial Parts,2223.36,473,10723
6802,1395,Word Product,Electronics,775.2,338,3787
6803,1622,Certain Product,Electronics,2194.87,387,14323
6804,1151,Consider Product,Server,1134.17,143,1100
6805,1844,Own Product,Industrial Parts,2323.93,79,13897
6806,1452,Short Product,Office Equipment,1769.81,219,13370
6807,1930,Capital Product,Electronics,2166.96,306,11579
6808,1234,Meeting Product,Server,3275.3,344,2579
6809,1165,Season Product,Furniture,4475.87,306,13975
6810,1219,Use Product,Packaging,3104.32,250,11796
6811,1902,See Product,Electronics,2279.11,462,13148
6812,1519,And Product,Server,2370.93,299,5494
6813,1114,Choose Product,Networking,2984.18,219,6602
6814,1706,Card Product,Server,1030.3,331,5943
6815,1770,Evening Product,Electronics,3552.85,472,14787
6816,1076,Analysis Product,Raw Material,350.49,60,6598
6817,1069,Outside Product,Office Equipment,4514.47,287,12003
6818,1707,Too Product,Networking,3589.48,359,7386
6819,1163,Fill Product,Packaging,4856.64,266,13401
6820,1758,Assume Product,Packaging,4077.95,305,7333
6821,1058,Not Product,Software License,2088.99,419,6436
6822,1669,Travel Product,Software License,1914.74,357,2771
6823,1556,Administration Product,Laptop,1359.49,148,3897
6824,1266,Key Product,Software License,1462.61,447,2476
6825,1151,Own Product,Electronics,3826.42,103,1840
6826,1730,Usually Product,Electronics,1109.76,92,7690
6827,1903,Growth Product,Laptop,4545.08,319,11675
6828,1245,System Product,Office Equipment,3594.1,336,2161
6829,1608,Deep Product,Furniture,1350.16,160,5633
6830,1031,Father Product,Office Equipment,1679.45,360,12761
6831,1631,Soldier Product,Server,882.32,464,6766
6832,1497,Successful Product,Software License,600.65,469,893
6833,1711,Surface Product,Electronics,564.6,302,3265
6834,1267,Market Product,Electronics,871.07,333,4999
6835,1551,Close Product,Networking,3485.45,73,4854
6836,1328,Black Product,Industrial Parts,3587.56,493,6359
6837,1391,Hot Product,Industrial Parts,949.63,403,100
6838,1840,Set Product,Server,3906.96,482,9883
6839,1454,Manage Product,Office Equipment,1018.81,17,6477
6840,1932,Standard Product,Raw Material,3849.17,477,12291
6841,1292,Conference Product,Networking,2711.87,335,11635
6842,1280,Item Product,Electronics,3808.17,283,11888
6843,1290,Important Product,Software License,1256.82,198,11350
6844,1675,Morning Product,Electronics,3236.86,87,13386
6845,1028,West Product,Raw Material,1331.38,108,7874
6846,1641,Least Product,Networking,3180.36,408,5157
6847,1278,Myself Product,Raw Material,864.22,329,12614
6848,1746,Yard Product,Packaging,4733.96,329,2178
6849,1201,Region Product,Networking,954.7,358,1197
6850,1347,Personal Product,Software License,1229.04,60,12444
6851,1561,Consider Product,Raw Material,4621.02,27,14282
6852,1699,Development Product,Furniture,3099.03,422,13834
6853,1713,Card Product,Packaging,2919.44,151,3345
6854,1545,And Product,Industrial Parts,4287.5,79,2219
6855,1139,Prevent Product,Raw Material,2963.13,57,14162
6856,1780,Cover Product,Electronics,3853.09,279,1524
6857,1507,Continue Product,Furniture,4115.87,294,4812
6858,1906,Cell Product,Furniture,4897.02,20,13580
6859,1919,Although Product,Server,3021.06,318,14849
6860,1058,Case Product,Raw Material,808.58,150,6295
6861,1732,Store Product,Server,578.27,194,9011
6862,1617,Daughter Product,Networking,4790.9,221,13925
6863,1828,Enough Product,Software License,2565.25,30,8435
6864,1197,Wall Product,Industrial Parts,867.76,307,4589
6865,1380,Something Product,Networking,2483.91,480,7685
6866,1961,List Product,Industrial Parts,3155.13,495,2901
6867,1372,Case Product,Laptop,4800.27,104,11487
6868,1823,Win Product,Packaging,2068.85,143,9037
6869,1162,Institution Product,Laptop,53.01,320,3707
6870,1913,May Product,Raw Material,1462.81,380,9156
6871,1988,Magazine Product,Furniture,2544.63,216,7291
6872,1675,Record Product,Office Equipment,4706.44,55,8922
6873,1173,Call Product,Electronics,3503.19,477,5930
6874,1508,Little Product,Electronics,2720.75,122,7474
6875,1752,Believe Product,Software License,215.24,467,11955
6876,1119,Scientist Product,Furniture,1234.55,465,5798
6877,1740,Dinner Product,Networking,2509.99,107,1192
6878,1835,Some Product,Industrial Parts,4924.0,335,11045
6879,1227,Seven Product,Packaging,342.16,460,14702
6880,1468,Main Product,Server,1269.42,135,1945
6881,1721,Impact Product,Electronics,3267.23,61,10566
6882,1599,Between Product,Electronics,3251.11,432,7674
6883,1048,Seat Product,Furniture,2753.24,411,3754
6884,1896,Training Product,Software License,4893.59,262,8371
6885,1692,Wish Product,Electronics,1244.85,95,5972
6886,1909,Detail Product,Raw Material,2608.16,316,1000
6887,1602,Defense Product,Laptop,3890.27,195,6011
6888,1104,Rock Product,Software License,3051.81,282,634
6889,1091,In Product,Server,2569.15,72,10371
6890,1613,Share Product,Server,3166.78,171,1979
6891,1739,Kitchen Product,Laptop,2367.11,442,9715
6892,1903,Hit Product,Electronics,486.04,265,10772
6893,1333,Word Product,Software License,4016.42,255,3686
6894,1532,Investment Product,Software License,4961.57,490,11764
6895,1952,Leg Product,Furniture,3319.3,457,8169
6896,1789,Board Product,Furniture,1968.78,212,6452
6897,1282,Late Product,Packaging,829.98,143,14633
6898,1800,Letter Product,Software License,563.18,477,10567
6899,1764,Describe Product,Networking,664.29,319,3513
6900,1492,Well Product,Electronics,763.69,439,3827
6901,1518,Ask Product,Raw Material,3001.87,196,12051
6902,1561,Push Product,Server,2926.24,258,3575
6903,1189,Imagine Product,Networking,894.47,283,2236
6904,1508,Like Product,Software License,4261.13,130,3473
6905,1902,Green Product,Laptop,843.86,325,774
6906,1834,Find Product,Office Equipment,4264.27,364,5239
6907,1523,Film Product,Electronics,667.05,197,3108
6908,1889,Letter Product,Raw Material,1159.61,238,8003
6909,1307,Carry Product,Electronics,4697.59,308,12109
6910,1827,Suffer Product,Electronics,1781.74,304,14703
6911,1100,Table Product,Software License,286.51,161,268
6912,1465,Suggest Product,Industrial Parts,867.02,85,842
6913,1269,Look Product,Server,4779.32,458,12164
6914,1394,Evening Product,Raw Material,1771.42,10,2085
6915,1715,Old Product,Packaging,4071.04,259,6512
6916,1446,Sister Product,Server,1803.54,299,9431
6917,1577,Country Product,Server,1792.85,62,10298
6918,1513,Statement Product,Laptop,4091.12,283,8572
6919,1392,Anything Product,Packaging,2667.32,392,6267
6920,1883,Arrive Product,Server,3720.41,70,3107
6921,1116,Manage Product,Packaging,4339.12,487,6074
6922,1046,Drug Product,Industrial Parts,460.79,318,1543
6923,1932,Knowledge Product,Networking,1897.86,152,5739
6924,1487,Prepare Product,Networking,2975.94,357,7944
6925,1827,Herself Product,Laptop,3158.79,330,13371
6926,1673,Series Product,Server,1812.12,478,10322
6927,1549,Husband Product,Furniture,1891.97,214,11402
6928,1068,West Product,Office Equipment,714.76,476,8752
6929,1596,Hope Product,Server,1119.5,71,10582
6930,1853,Live Product,Office Equipment,4565.44,355,679
6931,1418,Visit Product,Industrial Parts,1049.53,57,6639
6932,1031,Forget Product,Software License,1719.22,195,653
6933,1168,Contain Product,Packaging,3209.17,294,184
6934,1298,Across Product,Networking,3912.95,81,7386
6935,1451,Likely Product,Laptop,356.38,183,13626
6936,1056,Into Product,Laptop,3607.64,245,5112
6937,1219,Will Product,Furniture,2335.32,254,6437
6938,1583,Computer Product,Electronics,3290.91,403,2896
6939,1596,Analysis Product,Software License,2499.9,34,1109
6940,1658,Environment Product,Raw Material,3590.29,297,12046
6941,1256,Benefit Product,Packaging,2401.97,437,14791
6942,1651,Huge Product,Laptop,1811.73,149,11722
6943,1513,General Product,Networking,4139.12,314,8228
6944,1352,Little Product,Electronics,4324.72,13,1372
6945,1800,Play Product,Networking,3521.86,254,2303
6946,1392,Want Product,Server,2949.31,468,4016
6947,1418,Base Product,Software License,4095.93,448,477
6948,1607,Decision Product,Raw Material,4897.32,61,1598
6949,1616,Store Product,Electronics,3985.32,241,8171
6950,1282,Trade Product,Raw Material,4584.54,432,2414
6951,1899,Six Product,Raw Material,981.0,248,8427
6952,1305,Power Product,Raw Material,672.44,201,4667
6953,1872,Public Product,Networking,4068.02,469,9902
6954,1576,Skin Product,Electronics,2637.82,467,9655
6955,1366,By Product,Laptop,4550.59,352,11385
6956,1845,Buy Product,Electronics,3730.65,367,13643
6957,1230,Perform Product,Laptop,2201.57,53,8298
6958,1486,Require Product,Raw Material,4933.43,409,13038
6959,1596,Bill Product,Packaging,533.3,241,12380
6960,1739,Eye Product,Networking,406.57,332,5977
6961,1866,Analysis Product,Server,411.52,306,14717
6962,1984,Forward Product,Software License,4712.62,419,3121
6963,1443,All Product,Furniture,2747.85,29,13471
6964,1579,Least Product,Furniture,1194.11,492,1188
6965,1211,Factor Product,Server,3345.39,366,13093
6966,1264,True Product,Packaging,657.58,266,11678
6967,1684,Scientist Product,Software License,1203.17,425,10759
6968,1030,Training Product,Furniture,1256.55,47,208
6969,1782,Process Product,Networking,4709.04,340,1284
6970,1563,Security Product,Furniture,421.53,463,9058
6971,1969,Financial Product,Server,2727.89,196,14496
6972,1142,Bad Product,Software License,3575.23,293,5166
6973,1106,Stay Product,Industrial Parts,4801.77,400,1383
6974,1669,Worker Product,Networking,2247.48,406,7244
6975,1276,Establish Product,Raw Material,2446.43,174,2935
6976,1707,Bill Product,Networking,2776.94,197,5782
6977,1248,Almost Product,Raw Material,2717.74,106,4338
6978,1126,Price Product,Office Equipment,1660.57,300,3793
6979,1127,Similar Product,Laptop,4223.41,300,5932
6980,1425,Executive Product,Packaging,3397.5,459,2696
6981,1077,Someone Product,Laptop,4459.17,70,2175
6982,1606,Hour Product,Networking,3937.38,83,12883
6983,1109,Ground Product,Server,1471.66,239,5048
6984,1630,Apply Product,Software License,2927.5,137,9797
6985,1820,Century Product,Electronics,3055.97,66,11039
6986,1526,System Product,Furniture,3890.02,216,12284
6987,1909,How Product,Software License,1607.81,73,13301
6988,1962,Want Product,Software License,398.47,193,1714
6989,1158,Hear Product,Industrial Parts,3075.29,68,9170
6990,1951,End Product,Furniture,2648.55,19,3082
6991,1634,State Product,Industrial Parts,4506.59,119,13790
6992,1921,Likely Product,Furniture,738.42,296,6343
6993,1735,Finally Product,Office Equipment,625.11,317,12641
6994,1120,Politics Product,Networking,246.41,346,11532
6995,1419,Lose Product,Packaging,4818.11,45,8625
6996,1963,Man Product,Server,3301.84,442,13721
6997,1060,Late Product,Networking,3898.23,66,13261
6998,1771,Thing Product,Raw Material,313.72,165,4060
6999,1635,Positive Product,Raw Material,1316.7,323,9907
7000,1461,With Product,Electronics,4086.94,63,10307
